smiles,lumo,gap,energy,ionization_potential aip,electron_affinity aea
c1cc2c(s1)C1=C(C2)c2cc3sc4c5sccc5sc4c3cc2C1,-8.26037425,1.95417027,-62.4637957,11.53967228,-6.807529
c1cc2c(s1)C1=C(C2)c2sc3cc4c5c(sc4cc3c2C1)-c1sccc1C5,-8.39381604,1.63087339,-69.87850717,11.33059866,-7.012908674
c1ccc2c(c1)sc1c3c(sc12)-c1cc2sc4c(c2cc1C3)Cc1ccoc1-4,-8.33796472,2.00601082,-73.01440588,11.51782533,-7.022000819
c1cc2[nH]c3c4sc5c6sc7c8sccc8sc7c6sc5c4c4nsnc4c3c2[nH]1,-8.50056836,1.66117366,-80.48578654,11.31651485,-7.109727924
c1cc2cc3oc4c5[nH]c6c([nH]c7ccsc76)c5oc4c3cc2s1,-7.89806565,2.2411945,-65.53892293,11.474572,-6.476947226
c1cnc2c(n1)c1oc3c(sc4c5sc6[nH]ccc6c5[se]c34)c1c1ccsc12,-8.25993785,2.08582359,-74.77919569,11.39663719,-6.972333756
C1=CC2=C(C1)c1c(c3sc4ccsc4c3c3nsnc13)CO2,-8.92900788,1.36889755,-60.29061005,12.01696758,-7.08551386
c1cc2sc3c4c(sc3c2[nH]1)-c1[se]c2c([se]c3ccsc32)c1C4,-7.95955351,1.80861458,-60.6985644,11.17440903,-6.358087014
c1cc2[nH]c3c4cc5sc6c([nH]c7ccsc76)c5cc4sc3c2s1,-7.84258349,2.22973388,-63.56252292,11.30113633,-6.434396759
c1cc2sc3c4c(sc3c2s1)-c1sc2ccc3[se]ccc3c2c1C4,-8.24180829,1.9138528,-62.62528217,11.49772291,-6.746478047
C1=Cc2[se]c3c(ccc4c5n[nH]nc5c5[nH]c6c(c5c43)Cc3ccsc3-6)c2C1,-7.92594316,2.27364926,-72.78025651,11.34612358,-6.829501117
c1cc2sc3c4[nH]c5c(c4sc3c2[nH]1)Cc1c-5sc2ccsc12,-7.81487965,1.96198912,-61.43154158,11.22041807,-6.257952055
c1cc2c([nH]1)[se]c1c2[nH]c2c3cc4cc5c(cc4cc3sc21)-c1sccc1C5,-7.92681975,2.03201682,-72.24928262,11.06409129,-6.59864994
c1ccc2c(c1)sc1c3c(sc12)C1=C(C3)c2[se]c3[nH]ccc3c2C1,-8.03580021,1.75695025,-62.14845526,11.243923,-6.479809321
c1cnc2c3c(c4c(c2n1)Cc1ccsc1-4)-c1sc2c(c1C3)Cc1ccsc1-2,-8.57897554,1.7829965,-72.56043732,11.5248456,-7.242584591
c1cc2sc3c(c2s1)Cc1c-3sc2c1sc1c3c(sc12)-c1sc2c(sc4ccsc42)c1C3,-8.42344919,1.52258882,-84.6388724,11.09047247,-7.180275383
c1ccc2c(c1)[nH]c1c3sc4c5[nH]c6ccsc6c5[se]c4c3[se]c21,-7.81384121,2.11353468,-62.86662799,11.17142993,-6.366770988
c1cc2cc3[nH]c4[nH]c5c(sc6[nH]c7ccsc7c65)c4c3cc2s1,-7.28929072,2.50873319,-63.5935246,11.09955292,-6.098073924
C1=Cc2[se]c3c(sc4c5sc6c(sc7c8[nH]c9ccsc9c8c8ncnnc8c76)c5sc43)c2C1,-8.60811751,1.59855423,-89.64586428,11.14983958,-7.3902429
C1=Cc2[nH]c3[nH]c4c(c3c2C1)Cc1c-4sc2[nH]c3[nH]ccc3c12,-7.02149037,2.38404856,-60.96712345,10.78049626,-5.676125248
C1=Cc2sc3c(sc4c3[nH]c3c5[nH]c6c7c(sc6c5sc34)-c3sc4ccsc4c3OC7)c2C1,-8.14994557,1.62020253,-89.41140481,10.87667522,-7.004756411
c1cc2cc3sc4c(c3cc2s1)Cc1c-4[nH]c2sc3ccsc3c12,-7.93121002,2.16844051,-63.00851609,11.40335595,-6.551850958
c1cc2[se]c3c([nH]c4c5[nH]c6c7[nH]c8ccsc8c7sc6c5[se]c43)c2s1,-7.54964197,2.08723838,-69.20570341,10.83533784,-6.266510041
C1=Cc2sc3c(sc4c3sc3c5[nH]c6oc7ccsc7c6c5sc34)c2C1,-8.0490369,2.01659523,-70.30739466,11.32701192,-6.690201063
c1cc2c(s1)Cc1c-2sc2c1Cc1c-2sc2cc3ccsc3cc12,-8.20972964,1.90795351,-62.46012044,11.51541794,-6.7537639
c1cc2c([nH]1)-c1sc3c4nsnc4c4sc5cc[se]c5c4c3c1OC2,-8.53884378,1.78674415,-68.43371916,11.63120109,-6.912297788
C1=CC2=C(OC1)c1c([nH]c3cc4cc5c6c(sc5cc4cc13)C=CC6)C2,-8.17836511,1.72060554,-68.29368481,11.20704094,-6.833452485
c1cc2sc3[nH]c4c([nH]c5ccsc54)c3c2[nH]1,-6.93292036,2.89797281,-46.11042582,11.41913857,-5.28096946
c1cc2[se]c3c(c2s1)CC1=C3Cc2cc3c(cc21)sc1cc[se]c13,-8.18252791,1.83800341,-61.76394716,11.34696005,-6.706140684
c1cnc2c(n1)c1c3[nH]ccc3[se]c1c1sc3c4sc5ccsc5c4[se]c3c21,-8.4399756,1.74661453,-73.44877934,11.29937466,-6.980936096
c1ccc2c(c1)[se]c1ccc3c(c12)-c1sccc1C3,-7.97154977,2.56273992,-48.38135097,12.01690472,-6.346879183
c1ccc2c(c1)c1n[se]nc1c1[nH]c3c4c(sc3c21)-c1sc2cc[nH]c2c1C4,-8.41337425,1.70020672,-73.30451506,11.39038727,-7.025766605
c1ccc2c(c1)sc1c3n[se]nc3c3c(c21)-c1sc2c(sc4cscc42)c1C3,-8.84367743,1.62247468,-73.22078532,11.67670562,-7.340529304
c1ccc2nc3c(ccc4c5c(sc43)-c3sc4cc[nH]c4c3C5)nc2c1,-8.81770487,1.61509669,-67.29999698,11.59066943,-7.228150032
c1cc2c([nH]1)sc1c3sc4c(c3sc21)Cc1c-4sc2c3n[se]nc3c3c4sccc4sc3c12,-8.53408112,1.61497028,-87.51240022,11.18645007,-7.223010071
C1=Cc2sc3c(c2C1)OCc1c-3sc2c1sc1c2sc2c3sccc3sc21,-8.37583105,1.60718824,-73.48144614,11.32593408,-6.976769758
C1=Cc2cc3[nH]c4cc5[nH]c6c7sccc7sc6c5cc4c3cc2C1,-7.78579219,2.37846197,-64.68165736,11.34516274,-6.561255762
c1cc2c(ccc3sc4c(c32)Cc2c-4[se]c3c2sc2c4sccc4sc23)s1,-8.31705257,1.78921591,-70.56173924,11.35268234,-6.920158345
c1cc2sc3c([nH]c4sc5c(sc6ccc7c8nsnc8c8ccsc8c7c65)c43)c2s1,-8.52879808,2.0159334,-82.051659,11.47828608,-7.267016891
c1cc2c([nH]1)C1=C(C2)c2[se]c3c([nH]c4ccsc43)c2C1,-7.7520663,1.80371597,-52.63506322,11.20586813,-5.989855819
c1cc2c([nH]1)[se]c1c3[nH]c4c5n[se]nc5c5[se]c6cc[se]c6c5c4c3[se]c21,-8.15855409,1.7757148,-70.80597075,11.0659648,-6.642351176
c1cc2[se]c3c([se]c4[nH]c5c6n[se]nc6c6[nH]c7cc[se]c7c6c5c43)c2[se]1,-8.16846177,1.84225476,-70.80370643,11.10085607,-6.71622659
C1=Cc2cc3cc4sc5c(sc6c7c([se]c65)-c5c(c6nc8c9nsnc9c9nsnc9c8nc6c6sc8ccccc8c56)C7)c4cc3cc2C1,-9.04041515,1.6070795,-128.8687628,11.32377921,-8.26003598
c1cc2c(ccc3[nH]c4sc5c([nH]c6c7sccc7sc65)c4c32)s1,-7.57491673,2.4475623,-63.5649739,11.34581935,-6.347304497
c1cc2sc3c4[nH]c5c([nH]c6sc7ccsc7c65)c4sc3c2[nH]1,-7.28778938,2.48803344,-61.97378432,11.09568944,-5.983554475
C1=CCc2c(sc3ccc4c(c23)-c2cc3c(cc2C4)-c2[se]ccc2C3)C1,-8.02115579,2.31813262,-66.41804812,11.53528988,-6.656324502
c1ccc2c(c1)OCc1c-2[se]c2c1Cc1cc3c(cc1-2)COc1cc[se]c1-3,-8.28879795,1.88096148,-72.29053289,11.41137951,-6.918210553
c1cc2sc3c(sc4c5nsnc5c5sc6c7sccc7sc6c5c43)c2s1,-8.75490849,1.97396404,-72.47310199,11.7894449,-7.291955867
c1ccc2c(c1)[nH]c1sc3c4c(sc3c12)-c1c(sc2c1sc1ccc3nc5c6ccccc6c6ccccc6c5nc3c12)OC4,-8.64757377,1.61744118,-116.5190602,11.04837154,-7.63852706
c1cc2cc3c(cc2[nH]1)sc1c3sc2c3[nH]c4cc5c(cc4c3sc21)sc1c5ccc2nsnc21,-8.60335424,1.77689882,-91.65665134,11.24770811,-7.488538912
C1=Cc2cc3sc4c([nH]c5c6c(sc54)-c4cc[nH]c4C6)c3cc2C1,-7.70879114,2.17503658,-62.53700393,11.25090653,-6.300515583
c1cnc2nc3c(nc2c1)c1[nH]c2c4sc5c6cc7sccc7cc6[se]c5c4sc2c1c1c2sccc2[se]c31,-8.85600488,1.5080674,-101.0033581,11.10391926,-7.628005228
c1ccc2nc3c(ccc4cc5sc6cc7c(cc6c5cc43)sc3c7sc4c5sccc5sc43)nc2c1,-8.89326652,1.73821017,-94.80382322,11.34979358,-7.772338848
c1cc2c([nH]1)Cc1c-2sc2c1[nH]c1sccc12,-7.06150622,2.74121345,-45.56165209,11.52196473,-5.43301479
c1cc2sc3ccc4sc5c(c4c3c2[nH]1)Cc1c-5sc2c1sc1ccsc12,-8.27914319,1.88339206,-70.95157584,11.38283339,-6.808704533
c1cc2c(s1)c1nc3cc4nsnc4cc3nc1c1sc3c(c21)Cc1c-3sc2c1sc1c2[nH]c2c3cscc3sc21,-9.28167495,1.09368345,-107.9971381,11.23229666,-7.959433005
c1ccc2c(c1)c1nsnc1c1c2sc2c3[nH]c4sc5ccsc5c4c3sc21,-8.56156792,1.93202202,-74.11920417,11.6289937,-7.168339919
C1=Cc2sc3c(sc4c3sc3cc[se]c34)c2CO1,-8.02919135,2.04686207,-49.84703799,11.72289589,-6.250284971
c1cnc2c(ccc3oc4cc5c(cc4c32)c2nsnc2c2c5[nH]c3c4sccc4sc32)n1,-8.82950317,1.89081175,-87.35246745,11.64731922,-7.688678215
C1=Cc2[nH]c3c([nH]c4cc5c6c([nH]c5cc43)-c3[se]ccc3C6)c2CO1,-7.6946606,1.94069495,-66.93245449,10.93990064,-6.308717643
C1=CC2=C(C1)c1sc3c(c1C2)COc1c-3sc2c1Cc1ccsc1-2,-8.3802279,1.4281285,-64.52126621,11.3949109,-6.813712519
C1=Cc2[se]c3c4c(sc3c2C1)-c1sccc1CO4,-8.12136636,1.83681518,-49.33715054,11.72598873,-6.291260986
c1cc2[nH]c3[nH]c4sc5c6nsnc6c6sc7c8sc9ccsc9c8[se]c7c6c5c4c3c2[nH]1,-8.38917122,1.82879761,-88.08668903,11.14408709,-7.016111184
c1cc2sc3cc4c(cc3c2s1)sc1[nH]c2c3sc5ccsc5c3sc2c14,-7.77996891,2.38263601,-71.45635339,11.28100044,-6.724448786
c1cc2c([nH]c3c4[nH]c5c(sc6c7sccc7c7nc8c9nsnc9c9nsnc9c8nc7c56)c4sc23)s1,-8.86358857,1.67870403,-101.6765619,11.48691781,-7.774345144
C1=Cc2sc3c([nH]c4cc5cc6ccsc6cc5cc43)c2CO1,-8.27311174,1.84525166,-61.39903996,11.49611091,-6.732431523
C1=CC2=C(OC1)c1sc3cc4ccsc4cc3c1CO2,-8.42525927,1.57723201,-56.00460001,11.70539678,-6.651972039
C1=CC2=C(C1)c1[nH]ccc1C2,-7.55660813,2.41144222,-29.14842686,12.32297801,-5.18333142
c1ccc2c3c(sc2c1)-c1sc2[nH]c4c5nsnc5c5[nH]ccc5c4c2c1C3,-8.42791572,1.90976079,-73.66212586,11.51697362,-7.050359452
c1ccc2c(c1)Cc1[nH]c3[nH]c4sc5c6sccc6sc5c4c3c1C2,-7.37518818,2.67447458,-66.24317269,11.25118463,-6.167300542
c1cc2c(s1)C1=C(C2)c2[nH]c3c(c2C1)COc1ccsc1-3,-8.03057018,1.6660376,-57.14547267,11.41322907,-6.366976434
C1=Cc2ccc3c(ccc4sc5c(c43)Cc3ccsc3-5)c2C1,-8.23179727,2.18683037,-56.14246432,11.84463697,-6.752671634
c1cc2sc3c(c2s1)CC1=C3Cc2cc3c(cc21)sc1c2sccc2sc31,-8.33911513,1.80553486,-70.39624361,11.37088813,-6.970837129
C1=CC2=C(C1)c1sc3cc4c(cc3c1C2)sc1c2n[se]nc2c2[se]ccc2c41,-8.6865005,1.64179596,-72.35383238,11.50484958,-7.342204438
C1=Cc2[se]ccc2CO1,-7.54321779,2.68788149,-26.05008134,12.69578262,-4.998660981
C1=Cc2sc3c(sc4c3[nH]c3c5sc6ccccc6c5sc34)c2OC1,-8.1809805,1.91348991,-67.71014256,11.39143219,-6.767523888
c1cc2cc3sc4c(sc5c6n[se]nc6c6sc7ccsc7c6c54)c3cc2s1,-8.75821823,1.89914461,-73.74417608,11.67546125,-7.32526643
C1=Cc2sc3c([nH]c4cc5c(cc43)sc3c4cc[nH]c4sc53)c2C1,-7.83910231,2.15028486,-63.05176749,11.24372055,-6.37039337
c1cc2sc3cc4c(cc3c2[nH]1)sc1c4sc2c3sccc3[se]c21,-7.99390356,2.15956478,-63.18351305,11.34439375,-6.519453881
c1ccc2cc3c4c(sc3cc2c1)-c1sc2c3c(sc2c1C4)-c1sccc1C3,-8.51129119,1.64926588,-72.00258152,11.42082186,-7.17794636
C1=CC2=C(C1)c1sc3c(c1C2)Cc1c-3sc2cc3ccsc3cc12,-8.3883027,1.62997738,-61.94366781,11.47529772,-6.871545724
C1=Cc2c3c(c4nsnc4c2C1)Cc1c-3c2c(sc3c4cscc4sc32)c2nsnc12,-9.04715045,1.77812605,-82.02855339,11.8780142,-7.774730185
c1ccc2c(c1)sc1c3nsnc3c3sc4c5n[se]nc5c5c(c4c3c21)-c1[nH]c2cc3sc4c(ccc6n[nH]nc64)c3cc2c1C5,-9.00343406,1.61997008,-119.9102319,11.43746925,-8.068635619
c1cnc2c(n1)c1c3cc4sccc4cc3[nH]c1c1c3nsnc3c3ccsc3c21,-9.04600316,1.68487841,-78.43668384,11.76388687,-7.544021868
c1cc2c(s1)-c1[nH]c3c(sc4c5cc6sccc6cc5sc34)c1C2,-8.0419205,2.02505076,-63.01224994,11.4108146,-6.630420066
c1cc2sc3c(c2[nH]1)Cc1c-3[se]c2ccsc12,-7.78753112,2.10352254,-45.18332769,11.63068489,-5.872201888
c1cc2cc3cc4c(cc3cc2s1)-c1c(ccc2sccc12)C4,-8.3287624,2.23187635,-58.27961164,11.84818996,-6.857837164
c1cc2sc3c(sc4c5nsnc5c5sc6c7[nH]c8ccsc8c7sc6c5c43)c2[nH]1,-8.49363665,1.86324089,-80.48263322,11.35069291,-7.06524436
c1ccc2c(c1)Cc1c-2sc2c1sc1c2sc2c3sccc3sc21,-8.2670012,2.02325386,-62.97664275,11.63337446,-6.808902087
C1=Cc2[nH]c3sc4cc5c(cc4c3c2C1)sc1c2[nH]ccc2sc51,-7.59593721,2.39952487,-63.04801899,11.22411718,-6.29918168
c1cc2sc3c([nH]c4c3[nH]c3c4sc4sc5ccsc5c43)c2[nH]1,-7.32918118,2.44954468,-61.97173423,11.11161138,-6.002589665
c1ccc2c(c1)c1ncccc1c1nc3c(ccc4c3sc3[nH]c5c6[nH]c7c8sccc8sc7c6sc5c34)nc21,-8.63268974,1.72602543,-103.3335452,11.09063737,-7.553850898
c1cc2ccc3c(sc4c3sc3c4sc4c3sc3cc[se]c34)c2s1,-8.15154037,2.14907679,-63.13949967,11.51782996,-6.74675261
C1=Cc2cc3sc4c(sc5c6sc7c8[nH]c9cc[nH]c9c8[nH]c7c6[se]c45)c3cc2C1,-7.85433885,1.90087674,-78.59618415,10.83274568,-6.581101036
c1cc2sc3c(sc4c3sc3c5nsnc5c5[nH]c6c7sccc7sc6c5c34)c2[nH]1,-8.46105013,1.88669175,-80.48683256,11.3639231,-7.08175651
c1cc2c([nH]1)[nH]c1c3c(sc12)-c1sc2c(sc4cc[nH]c42)c1C3,-7.59988339,1.98435229,-61.46552047,11.01864853,-5.942728123
C1=Cc2sc3c(c2C1)COc1c-3sc2c1[nH]c1[nH]c3c(c12)Cc1ccsc1-3,-7.87662582,1.8180659,-73.03177047,10.98780958,-6.569334282
c1cc2cc3sc4c(c3cc2s1)OCc1c-4sc2c1sc1c2sc2c3sccc3[se]c21,-8.38348286,1.59294592,-83.20095668,11.13228823,-7.122073464
C1=Cc2[nH]c3c(c2C1)C1=C(C3)c2sc3c(sc4cc[se]c43)c2C1,-7.84355123,1.87542773,-60.00395455,11.16338379,-6.401735188
c1cc2c(s1)C1=C(C2)c2sc3c(sc4c5cc6cc7sc8ccsc8c7cc6cc5sc34)c2C1,-8.5410384,1.52415233,-87.86762526,11.10543629,-7.386057786
c1ccc2c(c1)sc1c2sc2c3sc4cc[se]c4c3[se]c12,-8.07583217,2.1890117,-54.85658939,11.62045775,-6.521538819
C1=CC2=C(C1)c1cc3sc4c5c(sc4c3cc1C2)C=CC5,-8.20373577,2.04462937,-54.01115928,11.7145809,-6.677570075
C1=CC2=C(C1)c1sc3c(sc4cc5c(cc43)[se]c3c4c([se]c35)C3=C(C4)c4ccccc4C3)c1C2,-8.38147002,1.59000864,-86.14588983,10.98981614,-7.269081692
c1cc2c(s1)c1nsnc1c1[nH]c3sc4c([nH]c5c4sc4c6sccc6sc54)c3c21,-8.46203563,1.82641718,-80.47903051,11.39273643,-7.139530666
C1=Cc2sc3c4nsnc4c4[se]c5c6cc7c(cc6sc5c4c3c2C1)[nH]c1ccsc17,-8.54934823,1.91552827,-81.19940826,11.41436705,-7.289358539
c1ccc2c(c1)OCc1cc3cc4c5c([nH]c4cc3cc1-2)-c1sccc1C5,-8.32194111,1.94603062,-70.43801975,11.50576769,-6.949351007
c1cc2c(ccc3[se]c4c([nH]c5sc6c(c54)CC4=C6Cc5c4sc4ccsc54)c32)s1,-8.07597073,1.7616778,-78.01010798,11.0313802,-6.88906279
c1cc2c(s1)c1nsnc1c1[nH]c3[nH]c4c5sc6c7sccc7sc6c5sc4c3c21,-8.42530988,1.84852199,-80.47633758,11.34630072,-7.127849084
c1cc2c([nH]c3c2[nH]c2c4sc5c(sc6ccc7n[se]nc7c65)c4[se]c32)s1,-8.4687413,1.60362239,-71.83655347,11.27791058,-6.927574268
c1cc2sc3c(c2[nH]1)Cc1cc2c(cc1-3)sc1c3[nH]ccc3[se]c21,-7.74704148,2.18987579,-62.71306051,11.1652679,-6.258536284
c1cc2c([nH]1)C1=C(C2)c2sc3c4c([nH]c3c2C1)Cc1ccsc1-4,-7.70580146,1.90635521,-60.39900212,11.10142152,-6.220098005
C1=Cc2sc3c4c(sc3c2C1)-c1[nH]c2c([se]c3ccsc32)c1C4,-7.99225727,1.7890979,-60.52656203,11.24714946,-6.481952763
C1=Cc2[se]c3cc4c5c(sc4cc3c2C1)-c1c(c2[se]c3cc[se]c3c2c2nc3ccncc3nc12)C5,-9.00008657,1.24426678,-91.64720665,11.20256249,-7.613707542
C1=Cc2sc3cc4c5c(sc4cc3c2C1)-c1[nH]ccc1C5,-8.01107074,2.03355471,-54.56775685,11.55435691,-6.39846982
C1=Cc2sc3c(c2C1)C1=C(CO3)c2sc3c(sc4ccc5nsnc5c43)c2C1,-8.76921039,1.49399614,-75.63157799,11.60801072,-7.382964939
c1nnc2c(n1)c1sc3c4sccc4sc3c1c1c2sc2[nH]c3cc[nH]c3c21,-8.62940647,1.76898694,-74.68074872,11.48409898,-7.066893643
C1=Cc2sc3c(sc4c5sc6c(c5sc34)Cc3c-6sc4cc5c(cc34)Cc3c-5sc4c3Cc3ccccc3-4)c2C1,-8.48480235,1.56745174,-102.7173381,10.96500425,-7.501843654
C1=Cc2sc3c(c2C1)Cc1c-3c2c([se]c3c4[nH]c5ccsc5c4[se]c32)c2nc3ccccc3nc12,-8.74183381,1.53943767,-89.88805412,11.11945316,-7.392229332
c1cc2c([se]1)c1nsnc1c1[nH]c3[nH]c4c5[se]c6cc[se]c6c5[se]c4c3c21,-8.20336729,1.82045596,-71.14453964,11.1538081,-6.790558339
c1cnc2c(n1)c1c3[nH]ccc3[nH]c1c1sc3c(sc4c5[se]ccc5[se]c34)c21,-8.20752724,1.84094032,-73.47835761,11.1388372,-6.801088062
c1cc2c([nH]1)sc1c3[nH]c4sc5c6ccsc6[nH]c5c4c3sc21,-7.00296076,2.82289354,-61.97062181,11.06288773,-5.787222319
c1ccc2c(c1)sc1c3cc4c(cc3[nH]c21)sc1c2sccc2[se]c41,-7.9234008,2.29485859,-64.80009298,11.39687692,-6.690204056
C1=Cc2sc3c(sc4c5c(sc43)C3=C(C5)c4sccc4OC3)c2C1,-8.3830063,1.50615375,-65.03655413,11.40568988,-6.828502459
C1=Cc2[nH]c3c4c(c5nsnc5c3c2C1)-c1sc2c(sc3ccsc32)c1OC4,-8.69515474,1.39234081,-76.18870534,11.50668145,-7.172731295
C1=Cc2sc3cc4c(cc3c2C1)sc1c4sc2c3sc4c(c3sc21)CC=C4,-8.32777747,1.8709762,-70.38797882,11.38103281,-7.036906952
c1ccc2c(c1)Cc1c-2sc2c1sc1c2oc2c3sccc3sc21,-8.26631325,2.06627348,-63.96626769,11.72515879,-6.815698135
c1cc2sc3c(c2s1)C1=C(CO3)c2[nH]c3c4nsnc4c4sccc4c3c2C1,-8.4679874,1.71994875,-76.1927588,11.52988815,-7.134783093
c1cnc2c(n1)c1[nH]c3[nH]c4c5sc6ccsc6c5[se]c4c3c1c1cc[se]c12,-8.12324135,1.992337,-73.47056287,11.17012187,-6.840952763
c1cc2sc3c4sc5c(c4sc3c2[nH]1)COc1c-5ccc2sccc12,-7.98372069,2.10535205,-67.72793905,11.38377218,-6.564736644
C1=CC2=C(C1)c1sc3c([nH]c4c3sc3c4sc4[nH]c5c6sc7ccsc7c6[se]c5c43)c1C2,-7.93078562,1.79554473,-84.35010143,10.78428681,-6.856308156
c1ccc2c3c(sc2c1)-c1sc2c4c([nH]c2c1C3)-c1sccc1C4,-8.13111615,1.8370513,-62.49673727,11.43198643,-6.658359643
C1=CC2=C(C1)c1sc3c([se]c4[nH]c5c6sccc6[se]c5c43)c1C2,-7.78119821,1.96185387,-60.17101351,11.12036637,-6.390635114
c1cc2[nH]c3cc4c5ccsc5c5c6[nH]c7cscc7c6sc5c4cc3c2s1,-7.94452135,2.16054842,-73.10985471,11.17601967,-6.729975966
C1=Cc2c(ccc3sc4c(sc5ccc6sc7c8c(sc7c6c54)C=COC8)c23)CO1,-8.28161896,1.97415551,-81.43177246,11.32400669,-7.04146595
c1ccc2c(c1)ccc1nc3ccc4sc5c(c4c3nc12)OCc1c-5[nH]c2sc3c(c12)Cc1ccsc1-3,-8.72400306,1.50507794,-96.90217949,11.17088706,-7.487027319
c1cc2[se]c3c([nH]c4[se]c5c6sc7c(ccc8nsnc87)c6sc5c43)c2[nH]1,-8.35635964,1.85575183,-71.84410915,11.29032769,-6.875564847
C1=CC2=C(C1)c1sc3cc4c(cc3c1C2)Cc1c-4sc2[nH]ccc12,-8.05112859,1.90524857,-61.98417236,11.3260051,-6.538777513
C1=Cc2sc3c(sc4cc5c(cc43)sc3c4[nH]ccc4[nH]c53)c2CO1,-7.92429402,2.0220821,-67.75800674,11.16851967,-6.441442335
C1=Cc2cc3c(cc2OC1)c1[nH]c2c([se]c4c5nsnc5c5sccc5c24)c1c1n[nH]nc31,-8.65083368,1.89291588,-88.610862,11.50017303,-7.441921974
c1ccc2c(c1)ccc1sc3c4sc5c(c4sc3c12)CC1=C5Cc2ccsc21,-8.4790407,1.6297801,-72.00512986,11.42644836,-7.127990311
C1=CC2=C(Cc3c2[nH]c2c3sc3c4c(sc32)-c2[nH]ccc2C4)OC1,-7.63697152,1.90395921,-65.1039284,11.01166091,-6.272198312
c1cc2[se]c3c(sc4c3sc3c5c([se]c34)-c3[se]ccc3CO5)c2[nH]1,-7.95816247,1.75259064,-65.05563076,11.06326815,-6.401922675
c1cc2c([nH]1)[nH]c1c3sc4c5cc6c(cc5sc4c3[se]c21)[nH]c1ccsc16,-7.53969547,2.25895548,-71.18306448,10.88907519,-6.296147881
C1=Cc2sc3c(sc4c3sc3c5c([se]c34)-c3ccc4nsnc4c3C5)c2C1,-8.76695581,1.56328141,-71.08924949,11.62036959,-7.396878399
C1=CC2=C(OC1)C1=C(C2)c2c(ccc3c2C=CC3)C1,-8.32174696,1.75011512,-50.27439978,11.8349927,-6.539205548
C1=Cc2[nH]c3c4c([nH]c3c2OC1)-c1[nH]c2ccsc2c1CO4,-7.66715167,1.83537062,-62.42888474,11.07834272,-6.084233389
C1=Cc2cc3sc4c(sc5c6[nH]c7c(c6[se]c54)CC=C7)c3cc2C1,-7.96676093,2.0333582,-62.14766655,11.32479746,-6.587364556
c1cc2c([nH]1)-c1sc3cc4c(cc3c1C2)[nH]c1c2sccc2sc41,-7.88703339,2.05201539,-63.05625058,11.25721849,-6.412940843
c1ccc2c(c1)sc1c3sc4c5sc6[nH]ccc6c5sc4c3[se]c21,-7.92884031,2.18344386,-63.17771844,11.36068821,-6.45117422
c1cc2cc3c(cc2s1)-c1cc2sc4c5sc6c(c5sc4c2cc1C3)Cc1c-6sc2ccsc12,-8.39784595,1.79609485,-87.88604393,11.17701071,-7.282197859
C1=Cc2c(ccc3sc4c5[nH]c6cc7ccc8n[se]nc8c7cc6c5[nH]c4c23)C1,-8.49165559,1.90873385,-74.91327563,11.4471859,-7.229420804
C1=Cc2sc3ccc4cc5sc6c(c5cc4c3c2C1)Cc1c-6[se]c2c3ccccc3c3nsnc3c12,-8.76820893,1.64531813,-91.8024049,11.42410682,-7.672563624
c1cc2c(s1)-c1[nH]c3c4c(sc3c1C2)C1=C(OC4)c2[se]ccc2C1,-8.098466,1.50883368,-64.72489292,11.18401601,-6.55742739
c1ccc2c(c1)OCc1c-2sc2c1Cc1cc3c(cc1-2)OCC1=C3Cc2[nH]ccc21,-8.2112199,1.82213983,-80.45005929,11.22342302,-6.868557368
c1cc2c([nH]1)-c1sc3c(c1C2)CC1=C3Cc2ccsc21,-8.04931828,1.65504194,-52.43648925,11.44530641,-6.237832218
c1cc2c([nH]1)sc1c3sc4c([nH]c5c6sccc6sc54)c3c3nc4c5nsnc5c5nsnc5c4nc3c21,-8.83527034,1.66204436,-101.6845315,11.45062841,-7.717973192
c1cc2sc3c(sc4[nH]c5c6[nH]c7ccc8nsnc8c7c6[se]c5c43)c2s1,-8.38956451,1.86341856,-72.19295185,11.39312256,-6.983415054
c1cc2sc3c4[nH]c5sc6c7ccc8n[nH]nc8c7[nH]c6c5c4sc3c2s1,-7.75687408,2.42577655,-72.57725256,11.27071426,-6.696727717
c1cc2c([nH]1)[se]c1c2sc2c3sc4c5sccc5[se]c4c3[se]c21,-7.71923319,2.07385771,-60.85990956,11.08575102,-6.205199491
c1cc2sc3cc4c(cc3c2s1)[nH]c1c2cc3sc5c([nH]c6ccsc65)c3cc2[se]c41,-8.03485612,1.98748771,-80.70254994,10.9992566,-6.871804232
c1ccc2c(c1)sc1c3sc4c(c3sc21)OCc1[nH]c2cc[nH]c2c1-4,-7.85343527,2.01928361,-67.7566106,11.23422377,-6.373590709
C1=Cc2cc3sc4cc5c(cc4c3cc2C1)sc1c2sc3c(c2sc51)CC=C3,-8.31387217,2.04926487,-72.01339284,11.44311888,-7.079179046
c1cc2sc3c([nH]c4[se]c5c6[nH]c7cc[se]c7c6sc5c43)c2[nH]1,-7.15881066,2.48520246,-61.27413761,10.87902711,-5.855652187
C1=Cc2sc3cc4c(cc3c2C1)c1c(sc2c1sc1c2[se]c2[nH]c3ccsc3c21)c1nc2ccncc2nc41,-8.77216124,1.65720069,-100.819106,11.13450378,-7.574893473
c1cc2sc3c([nH]c4c5c(sc43)C3=C(C5)c4sccc4C3)c2[nH]1,-7.96350372,1.70805676,-60.9141401,11.17744256,-6.309178604
